CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,POR_MADUREZ
22-01-0350-46,22-003,JUTIAPA,JUTIAPA,COLEGIO_PARTICULAR_MIXTO_EBEN_EZER,7MA._CALLE_Y_8VA._AV._7-49_ZONA_3,30085046,REMBERTO_RECINOS_SARCEÑO,FIBI_JUDITH_LEMUS_HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JUTIAPA,False
22-01-0354-46,22-003,JUTIAPA,JUTIAPA,COLEGIO_TECNICO_PROFESIONAL_SAN_CRISTOBAL,5TA._AV._7-35_ZONA_1_BARRIO_LATINO,78441530,REMBERTO_RECINOS_SARCEÑO,DELMY_ASTRID_MLODEZ_POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0361-46,22-003,JUTIAPA,JUTIAPA,COLEGIO_EVANGEMICO_DE_EDUCACION_INTEGRAL_ELIM,4TA._CALLE_2-05_ZONA_3,47231479,REMBERTO_RECINOS_SARCEÑO,MIRNA_ARACELY_CONTRERAS_ARANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0363-46,22-037,JUTIAPA,JUTIAPA,COLEGIO_EVANGEMICO_DE_EDUCACION_INTEGRAL_ELIM,4TA._CALLE_2-05_ZONA_3,47231479,SANDRA_NINNETH_BONILLA_ARCHILA,YERLIN_INDIRA_MARTINEZ_LORENZANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-01-0368-46,22-003,JUTIAPA,JUTIAPA,LICEO_TECNOLOGICO_BILINGUE_GLOESIS,7A._CALLE_Y_8A._AV._7-49_ZONA_3_BARRIO_EL_CHAPARRON,78446178,REMBERTO_RECINOS_SARCEÑO,ALBA_YESENIA_ALARCON_HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-01-0370-46,22-003,JUTIAPA,JUTIAPA,LICEO_TECNOLOGICO_BILINGUE_GLOESIS,7A._CALLE_Y_8A._AV._7-49_ZONA_3_BARRIO_EL_CHAPARON,78446178,REMBERTO_RECINOS_SARCEÑO,ALBA_YESENIA_ALARCON_HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0372-46,22-003,JUTIAPA,JUTIAPA,COLEGIO_GENIUS_AMERICANO,CARRETERA_INTERAMERICANA_KILOMETRO_114.5_ALDEA_CERRO_GORDO,78286000,REMBERTO_RECINOS_SARCEÑO,HELEANA_MARIA_GARĆ_CARRILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0373-46,22-013,JUTIAPA,JUTIAPA,COLEGIO_LICEO_CIENTIFICO_DE_ORIENTE,12_AV._06-017_ZONA_1_CALLE_AL_COMPLEJO,59493731,RONY_ESMELTZER_RAMOS_QUIÑONEZ,DULCE_MARIA_VSQUEZ_GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0374-46,22-013,JUTIAPA,JUTIAPA,INSTITUTO_NACIONAL_DE_EDUCACION_DIVERSIFICADA_INED_2_DE_JUNIO,COMPLEJO_EDUCATIVO_BARRIO_EL_CONDOR,77968382,RONY_ESMELTZER_RAMOS_QUIÑONEZ,PAOLA_WANDALY_VIRGILL_MARTINEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0375-46,22-013,JUTIAPA,JUTIAPA,INSTITUTO_NACIONAL_DE_EDUCACION_DIVERSIFICADA_INED_2_DE_JUNIO,COMPLEJO_EDUCATIVO_BARRIO_EL_CONDOR,59113300,RONY_ESMELTZER_RAMOS_QUIÑONEZ,KIMBERLY_EUNICE_RAMIREZ_ESTEBAN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0376-46,22-038,JUTIAPA,JUTIAPA,PROGRAMA_NACIONAL_DE_EDUCACION_ALTERNATIVA_PRONEA,COMPLEJO_EDUCATIVO_BARRIO_EL_CONDOR,77908100,MYNOR_YOBANY_MERLOS_FLORIAN,MYNOR_YOBANY_MERLOS_FLORIN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A_DISTANCIA,JUTIAPA,False
22-01-0381-46,22-003,JUTIAPA,JUTIAPA,CENTRO_DE_INTEGRACION_DE_TECNICAS_EDUCATIVAS_CITE,CARRETERA_INTERAMERICACANA_P6_ZONA_4,23399760,REMBERTO_RECINOS_SARCEÑO,KARLA_VANESA_HERNNDEZ_VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL_A_DISTANCIA,JUTIAPA,False
22-01-0382-46,22-037,JUTIAPA,JUTIAPA,CENTRO_DE_INTEGRACION_DE_TECNICAS_EDUCATIVAS_CITE,CARRETERA_INTERAMERICACANA_P6_ZONA_4,23399092,SANDRA_NINNETH_BONILLA_ARCHILA,SILVIA_EUGENIA_CASTRO_CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL_A_DISTANCIA,JUTIAPA,False
22-01-0386-46,22-003,JUTIAPA,JUTIAPA,INSTITUTO_PROFESIONAL_JAHER,4TA._CALLE_2-11_ZONA_3,77968770,REMBERTO_RECINOS_SARCEÑO,YOLANDA_DE_JESUS_RODRIGUEZ_DE_LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL_A_DISTANCIA,JUTIAPA,False
22-01-0387-46,22-003,JUTIAPA,JUTIAPA,INSTITUTO_PROFESIONAL_JAHER,4TA._CALLE_2-11_ZONA_3,77968770,REMBERTO_RECINOS_SARCEÑO,YOLANDA_DE_JESUS_RODRIGUEZ_DE_LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A_DISTANCIA,JUTIAPA,False
22-01-0388-46,22-003,JUTIAPA,JUTIAPA,LICEO_EDUCATIVO_INNOVADOR_LEISAR,7A._AV._5-25_ZONA_3,78441031,REMBERTO_RECINOS_SARCEÑO,KARLA_YESENIA_FLORES_LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0389-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO_TECNICO_DE_CAPACITACION_Y_PRODUCTIVIDAD_INTECAP,KILOMETRO_110.4_CA-1_ALDEA_AMAYITO,77937300,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,MARINA_GONZALEZ_FLORES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,False
22-01-0390-46,22-030,JUTIAPA,JUTIAPA,CENTRO_DE_EDUCACION_EXTRAESCOLAR_CEEX_DEPARTAMENTAL,COMPLEJO_EDUCATIVO_BARRIO_EL_CONDOR,77908100,MYNOR_YOBANY_MERLOS_FLORIAN,REYNA_AMARILIS_BARRERA_ALAY,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,JUTIAPA,False
22-01-0394-46,22-003,JUTIAPA,JUTIAPA,LICEO_BETHEL,RUTA_23_ALDEA_PAJARO_GRANDE,41607922,REMBERTO_RECINOS_SARCEÑO,DEYSI_SINDY_FLORIN_CARDONA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0396-46,22-003,JUTIAPA,JUTIAPA,COLEGIO_NUEVOS_HORIZONTES,CASERIO_VILLA_HERMOSA_CANTON_POTRERO_GRANDE,40444735,REMBERTO_RECINOS_SARCEÑO,ESTRELLITA_NORICELDA_RAM͒EZ_CABRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0401-46,22-003,JUTIAPA,JUTIAPA,LICEO_TECNOLOGICO_BILINGUE_GLOESIS,7A._CALLE_Y_8A._AV._7-49_ZONA_3,78446178,REMBERTO_RECINOS_SARCEÑO,SANDRA_DAMIRA_LӐEZ_RAM͒EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0402-46,22-001,JUTIAPA,JUTIAPA,COLEGIO_CATOLICO_SAN_FRANCISCO,2DA._CALLE_5-98_ZONA_3,77253761,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,IRMA_YOLANDA_GUTIERREZ_MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0404-46,22-001,JUTIAPA,JUTIAPA,COLEGIO_PARTICULAR_INTEGRAL_EVOLUCION,LOTE_4_SECTOR_E._RESIDENCIALES_MARIA_EUGENIA,31003414,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,MIGUEL_AANGEL_MARTINEZ_DE_LA_VEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0406-46,22-003,JUTIAPA,JUTIAPA,LICEO_EDUCATIVO_INNOVADOR_LEISAR,7A._AV._5-24_BARRIO_EL_CHAPARRON,78441031,REMBERTO_RECINOS_SARCEÑO,REGNIER_ANTONIO_VELSQUEZ_DONIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0408-46,22-003,JUTIAPA,JUTIAPA,INSTITUTO_PARTICULAR_MIXTO_DE_MERCADOTECNIA_Y_PUBLICIDAD_DE_ORIENTE_IMPO,5A._AV._7-35_ZONA_1,78441530,REMBERTO_RECINOS_SARCEÑO,JORGE_MARIO_AGUILAR_RETANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0410-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO_TECNICO_PARTICULAR_DE_DIVERSIFICADO_INTECPADI,5TA._CALLE_5-43_ZONA_1,78440379,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,RONI_ERNESTO_RECINOS_ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0412-46,22-003,JUTIAPA,JUTIAPA,ESCUELA_EN_CIENCIAS_DE_LA_COMUNICACION_ECCO,KM._116-5_CARRETERA_INTERAMERICANA,78440228,REMBERTO_RECINOS_SARCEÑO,RODABEL_R͏S_CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0414-46,22-003,JUTIAPA,JUTIAPA,COLEGIO_PARTICULAR_MIXTO_EBEN_EZER,7A._CALLE_Y_8A._AV._7-49_ZONA_3,34245324,REMBERTO_RECINOS_SARCEÑO,FIBI_JUDITH_LEMUS_HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JUTIAPA,False
22-01-0420-46,22-001,JUTIAPA,JUTIAPA,LICEO_BILINGUE_INTERAMERICANO_JUTIAPA,BARRIO_INTERAMERICANO_4-01,07844007,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,HILCIA_ASUCENA_ORTEGA_ZUЩGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0421-46,22-001,JUTIAPA,JUTIAPA,LICEO_BILINGUE_INTERAMERICANO_JUTIAPA,BARRIO_INTERAMERICANO_4-01,07844007,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,HEBERTO_AN͂AL_CORADO_QUIÑONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-01-0422-46,22-001,JUTIAPA,JUTIAPA,LICEO_BILINGUE_INTERAMERICANO_JUTIAPA,BARRIO_INTERAMERICANO_4-01,78440074,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,HEBERTO_AN͂AL_CORADO_QUIÑONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0424-46,22-013,JUTIAPA,JUTIAPA,LICEO_ORIENTAL,KILOMETRO_116_CARRETERA_INTERAMERICANA_ALDEA_CERRO_GORDO,30423063,RONY_ESMELTZER_RAMOS_QUIÑONEZ,OLIN_ROSALINA_GUDIEL_GRIJALVA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0426-46,22-003,JUTIAPA,JUTIAPA,COLEGIO_EL_BOSQUE,ALDEA_EL_CHILTEPE,59609909,REMBERTO_RECINOS_SARCEÑO,INGRID_CAROL_JUAREZ_DOMINGUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0429-46,22-003,JUTIAPA,JUTIAPA,COLEGIO_EVANGEMICO_DE_EDUCACION_INTEGRAL_ELIM,4A._CALLE_2-05_ZONA_3,77272966,REMBERTO_RECINOS_SARCEÑO,YOLANDA_DE_JESUS_RODRIGUEZ_DE_LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0433-46,22-003,JUTIAPA,JUTIAPA,CENTRO_DE_INTEGRACION_DE_TECNICAS_EDUCATIVAS_CITE,CARRETERA_INTERAMERICANA_P6_ZONA_4,77252887,REMBERTO_RECINOS_SARCEÑO,KARLA_VANESA_HERNNDEZ_VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A_DISTANCIA,JUTIAPA,False
22-01-0435-46,22-003,JUTIAPA,JUTIAPA,INSTITUTO_TECNOLOGICO_DE_COMPUTACION_DE_ORIENTE,8A._CALLE_4-42_ZONA_1_BARRIO_LATINO,58248045,REMBERTO_RECINOS_SARCEÑO,JONATHAN_GABRIEL_AZMITIA_GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0436-46,22-003,JUTIAPA,JUTIAPA,LICEO_BETHEL,ALDEA_JICARO_GRANDE,41607922,REMBERTO_RECINOS_SARCEÑO,DEYSI_SINDY_FLORIN_CARDONA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-01-0441-46,22-001,JUTIAPA,JUTIAPA,COLEGIO_MIXTO_BILINGUE_SANTA_FE,2A._AV._4-28_ZONA_1,59194532,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,YEYMI_LISETH_LӐEZ_MARROQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-01-0442-46,22-001,JUTIAPA,JUTIAPA,COLEGIO_MIXTO_BILINGUE_SANTA_FE,2A._AV._4-28_ZONA_1,59194532,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,YEYMI_LISETH_LӐEZ_MARROQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),JUTIAPA,False
22-01-0605-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO_TECNICO_PARTICULAR_DE_DIVERSIFICADO_INTECPADI,5TA._CALLE_5-43_ZONA_1,78442296,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,RONI_ERNESTO_RECINOS_ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-01-0620-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO_TECNICO_INDUSTRIAL_DE_ORIENTE,KILOMETRO_115.5_CARRETERA_INTERAMERICANA_ALDEA_CERRO_GORDO,77252993,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,LESLY_KARINA_GOMEZ_GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,False
22-01-0621-46,22-003,JUTIAPA,JUTIAPA,INSTITUTO_TECNOLOGICO_DE_COMPUTACION_DE_ORIENTE,8VA._CALLE_4-42_ZONA_1_BARRIO_LATINO,58248045,REMBERTO_RECINOS_SARCEÑO,JONATHAN_GABRIEL_AZMITIA_GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,False
22-01-0627-46,22-001,JUTIAPA,JUTIAPA,COLEGIO_PARTICULAR_MIXTO_SAN_MIGUEL,2A._CALLE_5-98_ZONA_3,77270508,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,TANIA_BEATRIZ_LӐEZ_RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0634-46,22-,JUTIAPA,JUTIAPA,INSTITUTO_DE_BACHILLERATO_POR_MADUREZ_JUTIAPAFIN_DE_SEMANA,NO_ESPECIFICADO,00000000,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,True
22-01-0664-46,22-003,JUTIAPA,JUTIAPA,ESCUELA_EN_CIENCIAS_DE_LA_COMUNICACION_ECCO,KM._116.5,78440228,REMBERTO_RECINOS_SARCEÑO,RODABEL_R͏S_CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-01-0666-46,22-003,JUTIAPA,JUTIAPA,ESCUELA_EN_CIENCIAS_DE_LA_COMUNICACION_ECCO,KM._116.5,78440228,REMBERTO_RECINOS_SARCEÑO,EMILSA_LILIANA_PIZ_VILLANUEVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-0734-46,22-003,JUTIAPA,JUTIAPA,ESCUELA_EN_CIENCIAS_DE_LA_COMUNICACION_ECCO,KM._116.5,78440228,REMBERTO_RECINOS_SARCEÑO,NANCY_PAOLA_MARTINEZ_MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-1515-46,22-,JUTIAPA,JUTIAPA,INSTITUTO_PARTICULAR_MIXTO_DE_EDUCACION_DIVERSIFICADA_SUPERACION,NO_ESPECIFICADO,78442133,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,SABATINO,JUTIAPA,False
22-01-1608-46,22-003,JUTIAPA,JUTIAPA,INSTITUTO_PARTICULAR_MIXTO_SUPERACION,5A._AV._7-35_ZONA_1,78441530,REMBERTO_RECINOS_SARCEÑO,DELMY_ASTRID_MLODEZ_POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-01-1611-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO_TECNICO_PARTICULAR_DE_DIVERSIFICADO_INTECPADI,5A._CALLE_5-43_ZONA_1,78442296,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,RONI_ERNESTO_RECINOS_ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-01-1613-46,22-,JUTIAPA,JUTIAPA,INSTITUTO_TECNICO_PARTICULAR_DE_DIVERSIFICADO_INTECPADI,5A._CALLE_5-43_ZONA_1,00000000,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-1997-46,25-000,JUTIAPA,JUTIAPA,INSTITUTO_GUATEMALTECO_DE_EDUCACION_RADIOFONICA_IGER,NO_ESPECIFICADO,00000000,SONIA_HAYDEE_REYES_MONTERROSO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A_DISTANCIA,JUTIAPA,False
22-01-2002-46,22-003,JUTIAPA,JUTIAPA,LICEO_PREUNIVERSITARIO,KILOMETRO_111_CARRETERA_INTERAMERICANA,78232524,REMBERTO_RECINOS_SARCEÑO,NANCY_PAOLA_ZEPEDA_SANTOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,False
22-01-2071-46,22-001,JUTIAPA,JUTIAPA,ESCUELA_NORMAL_DE_EDUCACION_FISICA,8._CALLE_ZONA_1_BARRIO_LATINO,78440156,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,JAVIER_SHMELIN_HERNNDEZ_ESTRADA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,False
22-01-2196-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO_TECNICO_PARTICULAR_DE_DIVERSIFICADO_INTECPADI,5TA._CALLE_5-43_ZONA_1,78442296,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,RONI_ERNESTO_RECINOS_ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,False
22-01-2431-46,22-037,JUTIAPA,JUTIAPA,COLEGIO_PARTICULAR_MIXTO_EBEN_EZER,ENTRADA_AL_COMPLEJO_EDUCATIVO_0-16_ZONA_3,34085046,SANDRA_NINNETH_BONILLA_ARCHILA,FIBI_JUDITH_LEMUS_HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JUTIAPA,False
22-01-2444-46,22-004,JUTIAPA,JUTIAPA,COLEGIO_PARTICULAR_MIXTO_DAVENPORT_CIDETRA,ALDEA_LAS_TUNAS,78520297,MARA_ALEIDA_QUIÑONEZ_Y_QUIÑONEZ,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-01-2493-46,22-003,JUTIAPA,JUTIAPA,COLEGIO_EVAANGELICO_VIDA_NUEVA,COMPLEJO_EDUCATIVO_0-16_ZONA_3_BARRIO_EL_CONDOR,78441907,REMBERTO_RECINOS_SARCEÑO,ESLY_OLIMPIA_VEGA_CANښ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-2500-46,22-006,JUTIAPA,JUTIAPA,COLEGIO_PARTICULAR_MIXTO_DAVENPORTCIDETRA,ALDEA_LAS_TUNAS,78444200,RONY_ESTUARDO_SANDOVAL_MEDINA,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,False
22-01-2527-46,22-001,JUTIAPA,JUTIAPA,COLEGIO_INTEGRAL_EVOLUCION_CIE,7A._CALLE_Y_8A._AV._7-49_ZONA_3_BARRIO_EL_CHAPARRON,57313172,CECILIA_ISABEL_ALDECOA_CASASOLA_DE_CASTRO,MIGUEL_AANGEL_MARTINEZ_DE_LA_VEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-02-0006-46,22-002,JUTIAPA,EL_PROGRESO,INSTITUTO_NACIONAL_DE_EDUCACION_DIVERSIFICADA,1AV._4-54_ZONA_2,00000000,CARLOS_HUMBERTO_CRUZ_ALAY,MARTA_LUISA_BONILLA_GARĆ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,False
22-02-0016-46,22-037,JUTIAPA,EL_PROGRESO,LICEO_BILINGUE_FRAY_AMADEO_RUANO_NAJARRO,2A._AV._2-88_ZONA_1,78435491,SANDRA_NINNETH_BONILLA_ARCHILA,MELANIE_ROCIO_RUANO_ESPAС,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,False
22-02-0017-46,22-037,JUTIAPA,EL_PROGRESO,COLEGIO_PARTICULAR_MIXTO_LICEO_PROGRESO,CALZADA_LA_PAZ_BARRIO_EL_BOSQUE,78435751,SANDRA_NINNETH_BONILLA_ARCHILA,NELDA_JUDITH_PALMA_ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,JUTIAPA,False
22-02-0023-46,22-037,JUTIAPA,EL_PROGRESO,CENTRO_EDUCATIVO_MUNICIPAL_EL_ROBLE,4TA.._CALLE_1-04_ZONA_4_BARRIO_EL_ROBLE,42199688,SANDRA_NINNETH_BONILLA_ARCHILA,VIVIANA_YAMILETH_RIVERA_LӐEZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,False
